,DATE,ATNHPIUS45300Q,"1111 N Bayshore Blvd APT D4, Clearwater, FL 33759","1404 Spring Ln, Clearwater, FL 33755","2360 Irish Ln APT 44, Clearwater, FL 33763","3455 Countryside Blvd APT 108, Clearwater, FL 33761","445 Hamden Dr APT 403, Clearwater, FL 33767","2650 Countryside Blvd APT C108, Clearwater, FL 33761","363 S McMullen Booth Rd APT 108, Clearwater, FL 33759","2451 Golden Pasture Cir, Clearwater, FL 33764","812 Willowbranch Ave, Clearwater, FL 33764","29 Acacia St, Clearwater, FL 33767","1923 N Betty Ln, Clearwater, FL 33755","2458 Florentine Way APT 68, Clearwater, FL 33763","2274 Capri Dr, Clearwater, FL 33763","2007 N Keene Rd, Clearwater, FL 33755","2460 Franciscan Dr APT 44, Clearwater, FL 33763","1540 Gulf Blvd APT 2104, Clearwater, FL 33767","2886 Green Meadow Ct, Clearwater, FL 33761","880 Mandalay Ave APT C903, Clearwater, FL 33767","1290 Gulf Blvd APT 706, Clearwater, FL 33767","2453 Brazilia Dr APT 1, Clearwater, FL 33763","1433 S Belcher Rd APT B10, Clearwater, FL 33764","2465 Northside Dr APT 1704, Clearwater, FL 33761","2804 Edenwood St, Clearwater, FL 33759","2295 Americus Blvd E APT 55, Clearwater, FL 33763","637 Harbor Is, Clearwater, FL 33767","1612 N Betty Ln, Clearwater, FL 33755","121 Island Way APT 311, Clearwater, FL 33767","2240 Terrace Dr N, Clearwater, FL 33765","4563 Great Lakes Dr S, Clearwater, FL 33762","736 Island Way APT 102, Clearwater, FL 33767","1433 S Belcher Rd APT D1, Clearwater, FL 33764","3077 Casa Del Sol Cir APT 105, Clearwater, FL 33761","2746 Via Tivoli UNIT 114B, Clearwater, FL 33764","2709 Via Cipriani UNIT 514A, Clearwater, FL 33764","227 Bayside Dr, Clearwater, FL 33767","1210 Jackson Rd, Clearwater, FL 33755","101 S Fernwood Ave, Clearwater, FL 33765","3022 Oakmont Dr, Clearwater, FL 33761","2378 Ecuadorian Way APT 38, Clearwater, FL 33763","1281 Mission Cir, Clearwater, FL 33759","2291 Gulf To Bay Blvd, Clearwater, FL 33765","618 S Crest Ave, Clearwater, FL 33756","804 Eldorado Ave, Clearwater, FL 33767","404 Palm Bluff St, Clearwater, FL 33755","2468 Florentine Way APT 60, Clearwater, FL 33763","1621 Gulf Blvd APT 108, Clearwater, FL 33767","880 Mandalay Ave APT S411, Clearwater, FL 33767","661 Poinsettia Ave APT 105, Clearwater, FL 33767","400 Island Way APT 103, Clearwater, FL 33767","1225 Grove St, Clearwater, FL 33755","1224 Palm St, Clearwater, FL 33755","701 S Madison Ave APT 414, Clearwater, FL 33756","1621 Gulf Blvd APT 1108, Clearwater, FL 33767","830 S Gulfview Blvd APT 102, Clearwater, FL 33767","1390 Gulf Blvd APT 1204, Clearwater, FL 33767","700 N Osceola Ave APT 304, Clearwater, FL 33755","2650 Countryside Blvd APT B203, Clearwater, FL 33761","2468 Florentine Way APT 52, Clearwater, FL 33763","700 S Glenwood Ave, Clearwater, FL 33756","880 Mandalay Ave APT N403, Clearwater, FL 33767","2072 Australia Way W APT 24, Clearwater, FL 33763","644 Island Way APT 405, Clearwater, FL 33767","420 N Bayshore Blvd APT 108, Clearwater, FL 33759","349 S McMullen Booth Rd APT 125, Clearwater, FL 33759","3025 Oakmont Dr, Clearwater, FL 33761","1475 Byram Dr, Clearwater, FL 33755","1345 Drew St APT 7, Clearwater, FL 33755","1860 N Fort Harrison Ave APT 104, Clearwater, FL 33755","1537 Tilley Ave, Clearwater, FL 33756","1715 N Washington Ave, Clearwater, FL 33755","820 Druid Rd S, Clearwater, FL 33756","2331 Finlandia Ln APT 57, Clearwater, FL 33763","2293 Swedish Dr APT 45, Clearwater, FL 33763","2351 Irish Ln APT 31, Clearwater, FL 33763","1180 Gulf Blvd APT 901, Clearwater, FL 33767","2361 Ecuadorian Way APT 23, Clearwater, FL 33763","2254 Norwegian Dr APT 40, Clearwater, FL 33763","10 Papaya St APT 505, Clearwater, FL 33767","3055 Casa Del Sol Cir APT 307, Clearwater, FL 33761","2675 Firestone Dr, Clearwater, FL 33761","1554 Tilley Ave, Clearwater, FL 33756","1230 Gulf Blvd APT 1704, Clearwater, FL 33767","2421 Old Coach Trl, Clearwater, FL 33765","2222 Norwegian Dr APT 46, Clearwater, FL 33763","2331 Finlandia Ln APT 15, Clearwater, FL 33763","1560 Gulf Blvd APT 1607, Clearwater, FL 33767","2400 Franciscan Dr APT 52, Clearwater, FL 33763","2371 Israeli Dr APT 61, Clearwater, FL 33763","2436 Rhodesian Dr APT 22, Clearwater, FL 33763","1609 Miller Ave, Clearwater, FL 33756","1020 Mandalay Ave, Clearwater, FL 33767","11 San Marco St APT 706, Clearwater, FL 33767","521 Mandalay Ave APT 810, Clearwater, FL 33767","2453 Brazilia Dr APT 49, Clearwater, FL 33763","2257 World Parkway Blvd W APT 63, Clearwater, FL 33763","2416 World Parkway Blvd APT 50, Clearwater, FL 33763","331 Cleveland St APT 104, Clearwater, FL 33755","1200 Gulf Blvd APT 1001, Clearwater, FL 33767","701 S Madison Ave APT 413, Clearwater, FL 33756","701 S Madison Ave APT 211, Clearwater, FL 33756","616 Wildwood Way, Clearwater, FL 33756","11 Baymont St APT 403, Clearwater, FL 33767","1180 Gulf Blvd APT 1505, Clearwater, FL 33767","1180 Gulf Blvd APT 2201, Clearwater, FL 33767","1180 Gulf Blvd APT 305, Clearwater, FL 33767","2433 Gulf To Bay Blvd, Clearwater, FL 33765","Belle Haven Dr, Clearwater, FL 33763","880 Mandalay Ave APT S302, Clearwater, FL 33767","1208 N Fort Harrison Ave, Clearwater, FL 33755","1100 S Myrtle Ave, Clearwater, FL 33756","24862 Us Highway 19 N APT 1902, Clearwater, FL 33763","2625 State Road 590 APT 2721, Clearwater, FL 33759","1284 Calusa Cir, Clearwater, FL 33755","2730 Via Tivoli UNIT 331B, Clearwater, FL 33764","1330 Parkwood St, Clearwater, FL 33755","30 Turner St APT 302, Clearwater, FL 33756","1008 La Salle St, Clearwater, FL 33755","2549 Highland Acres Dr, Clearwater, FL 33761","1575 Greenlea Dr APT 9, Clearwater, FL 33755","2431 Franciscan Dr APT 49, Clearwater, FL 33763","219 N Missouri Ave, Clearwater, FL 33755","1006 Jeffords St, Clearwater, FL 33756","701 S Madison Ave APT 514, Clearwater, FL 33756","1465 Eastfield Dr, Clearwater, FL 33764"
62,3/31/2007,284.6786022,349302.2237,57505.33756,98356.90161,159705.4177,443815.9468,120988.9528,72356.13843,244824.7044,387734.0087,589073.8601,354995.8214,85688.64656,178494.2903,332411.2169,177355.5708,591090.3426,515270.5989,452641.0233,508438.2816,126397.8707,66045.73422,78286.96944,121748.0991,155435.2193,1199071.692,99637.96111,101061.3606,108961.2275,145613.7632,314799.0211,96032.01585,113017.9159,374069.374,266318.0361,985846.4552,339053.7477,167107.0948,1360817.316,91524.58428,60779.15628,3997759.68,84265.24711,2498635.385,187319.3669,89389.48511,323538.6937,353287.7421,182764.4887,241123.8659,128276.7579,48680.261,597543.0868,374923.4137,340477.1471,695472.9686,311155.1186,91951.60411,97929.88178,192728.2848,242262.5854,79425.689,234291.5486,66899.77389,39001.14478,1272234.423,228882.6307,27044.58944,663873.5009,130952.7489,80564.40856,2454794.682,76294.21022,109886.4371,68323.17333,1223554.162,85403.96667,91666.92422,1192239.375,93090.32367,380047.6517,70600.61244,326527.8326,430151.3121,121273.6327,74870.81078,1151245.471,68607.85322,107324.3181,116718.7544,96506.48233,440399.7881,719386.0792,1710072.093,89389.48511,84549.927,60921.49622,841513.7516,1032818.637,597543.0868,259058.6989,8540.396667,1025416.96,902435.2478,3237949.056,1117937.924,1172596.462,37862.42522,331936.7504,279270.971,204684.8401,36439.02578,51527.05989,204115.4803,183049.1686,60352.13644,185326.6077,79995.04878,133230.188,60352.13644,81418.44822,501321.2843,224043.0726,2860178.844,201268.6814
63,4/30/2007,281.1342222,344998.9609,56796.89495,97145.18418,157737.9112,438348.313,119498.4176,71464.73993,241808.5626,382957.2818,581816.7073,350622.4158,84632.99692,176295.3125,328316.0445,175170.6215,583808.3475,508922.6725,447064.6681,502174.5266,124840.6998,65232.07736,77322.50549,120248.2116,153520.32,1184299.611,98410.46154,99816.32527,107618.869,143819.8602,310920.8239,94848.94007,111625.5807,369460.9899,263037.1051,973701.2237,334876.742,165048.4026,1344052.594,90397.03824,60030.38154,3948508.89,83227.13319,2467853.203,185011.6677,88288.24264,319552.8273,348935.3793,180512.9037,238153.3169,126696.4399,48080.53978,590181.5965,370304.5081,336282.6057,686905.0215,307321.8127,90818.79736,96723.42505,190353.9499,239278.0079,78447.19648,231405.171,66075.5956,38520.66637,1256561.007,226062.8888,26711.41099,655694.8466,129339.4637,79571.88747,2424552.6,75354.29626,108532.6804,67481.45934,1208480.468,84351.82418,90537.62462,1177551.465,91943.48835,375365.6176,69730.84132,322505.1411,424852.0211,119779.5903,73948.43253,1137062.59,67762.63209,106002.1257,115280.8264,95317.56132,434974.24,710523.5323,1689004.693,88288.24264,83508.30593,60170.96791,831146.6409,1020094.727,590181.5965,255867.2,8435.182418,1012784.236,891317.6088,3198058.827,1104165.378,1158150.546,37395.97538,327847.4233,275830.4651,202163.2053,35990.11165,50892.26725,201600.8598,180794.0765,59608.62242,183043.4585,79009.54198,131588.8457,59608.62242,80415.40571,495145.2079,221282.9521,2824942.592,198789.1323
64,5/31/2007,277.5036559,340451.2404,56048.20747,95864.63209,155658.6356,432570.0765,117923.2088,70522.7033,238621.0813,377909.2009,574147.2936,346000.5679,83517.37846,173971.4163,323988.2356,172861.5508,576112.6804,502214.1363,441171.5341,495554.9433,123195.0699,64372.19868,76303.25275,118663.1191,151496.64,1168688.366,97113.23077,98500.56264,106200.2545,141924.0501,306822.316,93598.6567,110154.1503,364590.8149,259569.7925,960866.0519,330462.451,162872.7613,1326335.51,89205.43912,59239.07077,3896460.285,82130.04659,2435322.361,182572.8738,87124.44132,315340.5336,344335.7697,178133.4119,235014.0185,125026.348,47446.74989,582401.9182,365423.2141,331849.7829,677850.3508,303270.7464,89621.63868,95448.43253,187844.7349,236123.884,77413.11824,228354.8255,65204.5978,38012.89319,1239997.224,223082.9644,26359.30549,647051.5833,127634.5319,78522.98374,2392592.54,74360.98813,107102.0202,66591.92967,1192550.474,83239.91209,89344.17231,1162029.173,90731.50418,370417.6088,68811.66066,318253.9305,419251.6905,118200.6752,72973.65626,1122074.015,66869.39604,104604.8229,113761.2132,94061.10066,429240.48,701157.5262,1666740.506,87124.44132,82407.51297,59377.80396,820190.6004,1006648.004,582401.9182,252494.4,8323.991209,999433.8778,879568.4044,3155902.534,1089610.449,1142883.993,36903.02769,323525.7916,272194.5125,199498.3226,35515.69582,50221.41363,198943.3899,178410.8782,58822.87121,180630.6092,77968.05099,129854.2629,58822.87121,79355.38286,488618.284,218366.036,2787704.656,196168.7262
65,6/30/2007,273.8808889,336050.2207,55323.67121,94625.38813,153646.4334,426978.2347,116398.8132,69611.05495,235536.422,373023.9613,566725.2804,341527.8119,82437.74769,171722.4844,319800.0334,170626.9662,568665.2607,495722.0044,435468.5011,489148.8949,121602.5248,63540.05802,75316.87912,117129.1587,149538.24,1153580.709,95857.84615,97227.24396,104827.4018,140089.3952,302856.0179,92388.70505,108730.1855,359877.7424,256214.3288,948444.9178,326190.5565,160767.302,1309189.945,88052.27868,58473.28615,3846090.667,81068.34989,2403840.902,180212.7508,85998.18198,311264.1204,339884.5345,175830.6778,231975.9877,123410.1299,46833.40484,574873.1974,360699.3811,327559.9543,669087.7662,299350.3596,88463.09802,94214.56879,185416.4624,233071.5059,76412.39736,225402.8782,64361.6967,37521.49978,1223967.756,220199.1666,26018.55824,638687.1349,125984.5978,77507.9156,2361663.45,73399.7222,105717.5103,65731.09451,1177134.351,82163.86813,88189.21846,1147007.599,89558.61626,365629.2132,67922.13099,314139.8558,413832.0158,116672.6927,72030.3244,1107568.942,66004.97407,103252.5943,112290.6198,92845.17099,423691.68,692093.6492,1645194.52,85998.18198,81342.22945,58610.22593,809587.9807,993635.0453,574873.1974,249230.4,8216.386813,986514.1767,868198.2066,3115106.12,1075525.034,1128109.909,36425.98154,319343.5675,268675.8488,196919.404,35056.58374,49572.20044,196371.6448,176104.5574,58062.46681,178295.5938,76960.15648,128175.6343,58062.46681,78329.55429,482301.9059,215543.2141,2751667.944,193632.8492
66,7/31/2007,272.0180645,333742.933,54943.82435,93975.69957,152591.5122,424046.6443,115599.6304,69133.11232,233919.2522,370462.8157,562834.2007,339182.9157,81871.73826,170543.4548,317604.318,169455.4583,564760.8612,492318.4261,432478.6174,485790.447,120767.6139,63103.79826,74799.76087,116324.9614,148511.5252,1145660.337,95199.69565,96559.6913,104107.6672,139127.5552,300776.6384,91754.37333,107983.6548,357406.8574,254455.1865,941932.9887,323950.9643,159663.4896,1300201.177,87447.72043,58071.81435,3819683.789,80511.74261,2387336.368,178975.4278,85407.72696,309127.0117,337550.9209,174623.4417,230383.2635,122562.8082,46511.8513,570926.1748,358222.8548,325310.96,664493.8757,297295.0496,87855.71913,93567.70087,184143.4113,231471.26,75887.75739,223855.2843,63919.79565,37263.88087,1215564.114,218687.3009,25839.91739,634301.9722,125119.6,76975.75391,2345448.502,72895.76696,104991.6643,65279.7913,1169052.263,81599.73913,87583.72,1139132.358,88943.71565,363118.8391,67455.78435,311983.0026,410990.6861,115871.6296,71535.7713,1099964.483,65551.79043,102543.6722,111519.6435,92207.70522,420782.6548,687341.8026,1633898.777,85407.72696,80783.74174,58207.81391,804029.4296,986812.8452,570926.1748,247519.2087,8159.973913,979740.8678,862237.2435,3093718.11,1068140.585,1120364.418,36175.88435,317150.9861,266831.147,195567.3748,34815.8887,49231.84261,195023.3765,174895.4409,57663.81565,177071.4339,76431.75565,127295.593,57663.81565,77791.7513,478990.4687,214063.3157,2732775.263,192303.3852
67,8/31/2007,270.2180645,331510.3265,54576.27217,93347.03978,151570.7361,421209.9422,114826.3152,68670.63949,232354.4261,367984.5678,559069.0653,336913.9178,81324.04913,169402.5874,315479.6723,168321.8691,560982.8372,489025.013,429585.5087,482540.7035,119959.727,62681.65913,74299.38043,115546.7941,147518.0426,1137996.329,94562.84783,95913.74565,103411.2286,138196.8476,298764.5632,91140.57333,107261.2874,355015.9487,252752.9833,935631.8343,321783.8622,158595.4048,1291503.352,86862.73022,57683.33717,3794131.634,79973.1513,2371366.044,177778.1539,84836.38348,307059.0759,335292.8404,173455.2809,228842.0917,121742.9121,46200.70565,567106.9074,355826.4874,323134.76,660048.6778,295306.2648,87267.99957,92941.77043,182911.5657,229922.81,75380.0987,222357.7822,63492.19783,37014.60043,1207432.477,217224.3704,25667.0587,630058.7461,124282.6,76460.81696,2329758.391,72408.12348,104289.3122,64843.09565,1161231.771,81053.86957,86997.82,1131512.019,88348.71783,360689.7196,67004.53217,309895.9613,408241.323,115096.4948,71057.22565,1092606.162,65113.27522,101857.6961,110773.6217,91590.87261,417967.7874,682743.7613,1622968.648,84836.38348,80243.33087,57818.42696,798650.7948,980211.4626,567106.9074,245863.4043,8105.386957,973186.7939,856469.2217,3073022.375,1060995.153,1112869.629,35933.88217,315029.373,265046.1535,194259.1074,34582.98435,48902.5013,193718.7483,173725.4604,57278.06783,175886.897,75920.45783,126444.0365,57278.06783,77271.35565,475786.2143,212631.3178,2714494.092,191016.9526
68,9/30/2007,268.42,329349.7396,54220.57652,92738.65935,150582.8883,418464.7465,114077.9457,68223.08514,230840.0783,365586.2635,555425.386,334718.1135,80794.02739,168298.5222,313423.5636,167224.8474,557326.6851,485837.8391,426785.7261,479395.7904,119177.9009,62273.13739,73815.1413,114793.7288,146556.6078,1130579.546,93946.54348,95288.63696,102737.2558,137296.1628,296817.3937,90546.57333,106562.2222,352702.1661,251105.6898,929533.943,319686.6665,157561.7743,1283086.102,86296.61065,57307.39152,3769403.743,79451.93391,2355910.892,176619.5017,84283.47043,305057.8476,333107.6013,172324.8026,227350.6352,120949.4643,45899.59696,563410.8422,353507.4222,321028.76,655746.8735,293381.6343,86699.2387,92336.0313,181719.457,228424.31,74888.81609,220908.5865,63078.39348,36773.3613,1199563.151,215808.6313,25499.77609,625952.3983,123472.6,75962.49087,2314574.413,71936.21043,103609.6165,64420.48696,1153663.554,80525.6087,86430.82,1124137.497,87772.91348,358338.9587,66567.83652,307876.2439,405580.6491,114346.3643,70594.11696,1085485.205,64688.90565,101193.8483,110051.6652,90993.93783,415243.7222,678294.0439,1612391.105,84283.47043,79720.35261,57441.60087,793445.6643,973823.0278,563410.8422,244261.013,8052.56087,966844.1417,850887.2652,3052994.244,1054080.218,1105616.607,35699.68652,312976.1991,263318.7404,192993.0422,34357.59304,48583.78391,192456.2048,172593.2213,56904.76348,174740.5709,75425.65348,125619.9496,56904.76348,76767.74696,472685.323,211245.5135,2696802.635,189772.0178
69,10/31/2007,264.6729032,324704.4776,53455.83087,91430.64141,148459.0154,412562.5759,112468.9511,67260.8433,227584.2304,360429.9091,547591.4754,329997.1341,79654.48065,165924.782,309002.9299,164866.2507,549465.9579,478985.4152,420766.1935,472634.2274,117496.9748,61394.81565,72774.02717,113174.6386,144489.523,1114633.463,92621.48913,93944.65326,101288.2142,135359.6905,292630.9791,89269.47333,105059.232,347727.5335,247564.0088,916423.4767,315177.6959,155339.4689,1264989.014,85079.45359,56499.10837,3716238.777,78331.31652,2322682.315,174128.3996,83094.70739,300755.2068,328409.3372,169894.2743,224144.0037,119243.5514,45252.21326,555464.302,348521.432,316500.86,646497.9941,289243.6789,85476.40283,91033.69217,179156.4233,225202.535,73832.55848,217792.8159,62188.71413,36254.69717,1182644.1,212764.7922,25140.11848,617123.7504,121731.1,74891.08978,2281928.859,70921.59739,102148.2709,63511.87826,1137391.887,79389.84783,85211.77,1108282.276,86534.93413,353284.8228,65628.94087,303533.8515,399860.2002,112733.5839,69598.43326,1070175.149,63776.51109,99766.57543,108499.4587,89710.52804,409386.982,668727.1515,1589649.386,83094.70739,78595.94935,56631.42478,782254.6339,960087.893,555464.302,240815.8717,7938.984783,953207.4396,838886.0587,3009933.764,1039213.108,1090022.611,35196.16587,308561.8752,259604.8024,190271.002,33873.00174,47898.54152,189741.7363,170158.9072,56102.15913,172275.9698,74361.82413,123848.1626,56102.15913,75684.98826,466018.4067,208266.0341,2658766.004,187095.408
70,11/30/2007,260.867,320131.2352,52702.94174,90142.90283,146368.0709,406751.9117,110884.9022,66313.51993,224378.8609,355353.4983,539879.0208,325349.3483,78532.6013,163587.8439,304650.8332,162544.2213,541727.1025,472239.2304,414839.987,465977.4948,115842.1096,60530.1113,71749.05435,111580.6506,142454.4861,1098934.607,91316.97826,92621.50652,99861.63837,133453.2411,288509.4702,88012.17333,103579.5439,342830.027,244077.2376,903516.2735,310738.6317,153151.6178,1247172.502,83881.16717,55703.35674,3663898.073,77228.07304,2289968.909,171675.9191,81924.37478,296519.2737,323783.9143,167501.4287,220987.0874,117564.0869,44614.86652,547640.9639,343612.7439,312043.16,637392.5083,285169.8778,84272.52565,89751.54435,176633.1265,222030.71,72792.67696,214725.3517,61312.82826,35744.07435,1165987.36,209768.1443,24786.03696,608431.9809,120016.6,73836.29957,2249789.439,69922.71478,100709.5817,62617.35652,1121372.493,78271.69565,84011.62,1092672.871,85316.14826,348309.0457,64704.60174,299258.783,394228.4404,111145.8078,68618.18652,1055102.457,62878.26217,98361.43087,106971.3174,88447.01609,403621.0439,659308.583,1567260.253,81924.37478,77488.9787,55833.80957,771237.1078,946565.7061,547640.9639,237424.1435,7827.169565,939782.1591,827070.9174,2967540.888,1024576.496,1074670.381,34700.45174,304215.9904,255948.4448,187591.1639,33395.92348,47223.92304,187069.3526,167762.3343,55311.99826,169849.5796,73314.48826,122103.8452,55311.99826,74619.01652,459454.8535,205332.7483,2621319.087,184460.2961
71,12/31/2007,257.0529032,315405.5514,51924.9563,88812.23962,144207.4282,400747.5588,109248.0516,65334.61911,221066.6457,350107.8737,531909.4843,320546.6362,77373.32598,161173.0079,300153.6666,160144.791,533730.2852,465268.1728,408716.2402,459098.8711,114132.0822,59636.58348,70689.91576,109933.5296,140351.6146,1082712.455,89968.9837,91254.25489,98387.51003,131483.2433,284250.5776,86712.96333,102050.5329,337769.2702,240474.2407,890178.8301,306151.5988,150890.8384,1228762.105,82642.93788,54881.08005,3609812.68,76088.05478,2256165.057,169141.6893,80715.03109,292142.1428,319004.3108,165028.8215,217724.9405,115828.6402,43956.27489,539556.8479,338540.4329,307436.87,627983.5062,280960.2834,83028.51924,88426.65826,174025.7199,218753.1575,71718.13272,211555.6388,60407.7462,35216.43076,1148775.395,206671.6083,24420.15272,599450.4857,118244.95,72746.34967,2216578.704,68890.53609,99222.9363,61693.01739,1104819.12,77116.27174,82771.465,1076543.153,84056.7362,343167.4092,63749.4513,294841.2123,388408.9553,109505.1059,67605.26489,1039527.343,61950.07163,96909.44815,105392.238,87141.38707,397662.9079,649576.0623,1544124.814,80715.03109,76345.10902,55009.60717,759852.3309,932592.7796,539556.8479,233919.3576,7711.627174,925909.3693,814861.938,2923734.916,1009451.997,1058806.411,34188.2138,299725.2428,252170.2086,184821.9979,32902.94261,46526.81728,184307.8895,165285.8758,54495.4987,167342.3097,72232.2412,120301.3839,54495.4987,73517.51239,452672.5151,202301.6862,2582623.941,181737.3471
72,1/31/2008,251.3525806,308259.21,50748.46,86799.965,140940.03,391667.57,106772.75,63854.29167,216057.8,342175.26,519857.6775,313283.81,75620.23,157521.21,293352.8967,156516.29,521637.2233,454726.3,399455.7,448696.78,111546.12,58285.36,69088.25,107442.6967,137171.58,1058180.76,87930.5,89186.65,96158.2825,128504.145,277810.134,84748.25333,99738.31,330116.22,235025.665,870009.49,299214.93,147472.01,1200921.272,80770.445,53637.605,3528022.89,74364.08,2205045.71,165309.34,78886.22,285522.895,311776.43,161289.66,212791.81,113204.238,42960.33,527331.77,330869.91,300471.08,613754.89,274594.39,81147.29,86423.12,170082.71,213796.73,70093.17,206762.29,59039.05,34418.51,1122746.87,201988.92,23866.85,585868.36,115565.8,71098.09,2166356.29,67329.64,96974.78,60295.2,1079786.54,75369,80896.06,1052151.24,82152.21,335392.05,62305.04,288160.81,379608.53,107023.98,66073.49,1015974.12,60546.43,94713.71,103004.3,85166.97,388652.81,634858.21,1509138.61,78886.22,74615.31,53763.22,742635.88,911462.44,527331.77,228619.3,7536.9,904930.46,796399.1,2857490.02,986580.21,1034816.37,33413.59,292934.18,246456.63,180634.37,32157.44,45472.63,180131.91,161540.89,53260.76,163550.73,70595.63,117575.64,53260.76,71851.78,442416.03,197718.01,2524107.81,177619.61
73,2/29/2008,245.602069,301498.44,49635.44,84896.26,137848.92,383077.48,104431,62453.83333,211319.2,334670.64,508456.11,306412.84,73961.72,154066.44,286919.0533,153083.56,510196.6267,444753.2,390694.8,438855.92,109099.68,57007.04,67573,105086.2533,134163.12,1034972.64,86002,87230.6,94049.33,125685.78,271717.176,82889.54667,97550.84,322876.08,229871.06,850928.36,292652.52,144237.64,1174582.553,78998.98,52461.22,3450645.96,72733.12,2156684.44,161683.76,77156.08,279260.78,304938.52,157752.24,208124.84,110721.432,42018.12,515766.28,323613.24,293881.12,600293.96,268571.96,79367.56,84527.68,166352.44,209107.72,68555.88,202227.56,57744.2,33663.64,1098122.68,197558.88,23343.4,573019.04,113031.2,69538.76,2118843.56,65852.96,94847.92,58972.8,1056104.56,73716,79121.84,1029075.36,80350.44,328036.2,60938.56,281840.84,371282.92,104676.72,64624.36,993691.68,59218.52,92636.44,100745.2,83299.08,380128.84,620934.44,1476040.04,77156.08,72978.84,52584.08,726348.32,891472.16,515766.28,223605.2,7371.6,885083.44,778932.4,2794819.28,964942.44,1012120.68,32680.76,286509.52,241051.32,176672.68,31452.16,44475.32,176181.24,157997.96,52092.64,159963.72,69047.32,114996.96,52092.64,70275.92,432712.92,193381.64,2468748.84,173724.04
74,3/31/2008,239.825914,294271.41,48445.66,82861.265,134544.63,373894.97,101927.75,60956.79167,206253.8,326648.46,496268.2275,299068.01,72188.83,150373.41,280041.4967,149414.09,497967.0233,434092.3,381329.7,428336.38,106484.52,55640.56,65953.25,102567.2967,130947.18,1010163.96,83940.5,85139.65,91794.9325,122673.045,265204.014,80902.65333,95212.51,315136.62,224360.965,830531.29,285637.53,140780.21,1146427.372,77105.345,51203.705,3367932.69,70989.68,2104987.91,157808.14,75306.62,272566.795,297629.03,153970.86,203136.01,108067.398,41010.93,503403.17,315856.11,286836.68,585904.69,262134.19,77465.09,82501.52,162364.91,204095.33,66912.57,197380.09,56360.05,32856.71,1071800.27,192823.32,22783.85,559283.56,110321.8,67871.89,2068054.09,64274.44,92574.38,57559.2,1030789.34,71949,77225.26,1004408.04,78424.41,320173.05,59477.84,275085.01,362383.13,102167.58,63075.29,969872.52,57799.03,90415.91,98330.3,81302.37,371017.01,606050.41,1440658.81,75306.62,71229.51,51323.62,708937.48,870103.24,503403.17,218245.3,7194.9,863867.66,760261.1,2727826.42,941812.41,987859.77,31897.39,279641.78,235273.23,172437.77,30698.24,43409.23,171958.11,154210.69,50843.96,156129.33,67392.23,112240.44,50843.96,68591.38,422340.63,188746.21,2409572.01,169559.81
75,4/30/2008,234.3781111,287652.8911,47356.05868,80997.61522,131518.559,365485.6212,99635.27198,59585.79991,201614.9033,319301.7422,485106.5566,292341.6098,70565.21615,146991.3307,273743.0257,146053.5869,486767.1444,424329.0407,372753.1352,418702.5782,104089.5547,54389.1367,64469.88187,100260.4345,128002.02,987444.1543,82052.57692,83224.75659,89730.35376,119913.9803,259239.2559,79083.05509,93071.06582,308048.8174,219314.8163,811851.6397,279213.1975,137613.8933,1120642.837,75371.1528,50052.07192,3292183.822,69393.03648,2057644.193,154258.8446,73612.8833,266436.4391,290934.9942,150507.8697,198567.2362,105636.8319,40088.54473,492081.0256,308752.1252,280385.3771,572726.9869,256238.4759,75722.8067,80645.96132,158713.1274,199504.9799,65407.6256,192940.7737,55092.44451,32117.72297,1047694.189,188486.491,22271.41374,546704.5982,107840.5297,66345.36934,2021541.059,62828.83033,90492.27055,56264.62418,1007605.645,70330.78022,75488.37077,981817.6919,76660.55044,312971.972,58140.11165,268898.0164,354232.6964,99869.70791,61656.65066,948058.9174,56499.06011,88382.34714,96118.73297,79473.78165,362672.39,592419.6054,1408256.656,73612.8833,69627.47242,50169.28989,692992.6211,850533.5688,492081.0256,213336.7,7033.078022,844438.2345,743161.911,2666474.314,920629.9131,965641.6124,31179.97923,273352.2991,229981.6513,168559.4366,30007.79956,42432.90407,168090.5647,150742.3056,49700.41802,152617.7931,65876.49747,109716.0171,49700.41802,67048.67714,412841.6799,184501.0801,2355377.83,165746.2054
